,Timestamp,CPU %,Memory %
780,83330,33.0,84
781,83340,87.0,84
782,83380,23.0,85
783,83520,20.0,83
784,83710,25.0,83
785,83980,21.0,83
786,84200,52.0,84
787,84300,43.0,84
788,84350,20.0,84
789,84370,26.0,84
790,84410,21.0,84
791,84430,23.0,84
792,84510,18.0,84
793,84520,20.0,84
794,84530,18.0,84
795,84560,17.0,84
796,84980,19.0,84
797,85050,72.0,85
798,85190,16.0,84
799,85210,23.0,83
800,85410,22.0,85
801,85460,18.0,85
802,85630,32.0,86
803,85940,20.0,84
804,85960,19.0,84
805,86010,35.0,84
806,86080,16.0,84
807,86110,20.0,84
808,86350,20.0,84
809,86570,21.0,85
810,86970,40.0,92
811,87140,36.0,87
812,87180,40.0,87
813,87240,35.0,88
814,87320,33.0,88
815,87450,33.0,87
816,87500,34.0,88
817,87590,43.0,92
818,87700,40.0,89
819,87780,32.0,88
820,87800,35.0,89
821,87930,41.0,90
822,88020,44.0,92
823,88210,40.0,94
824,88300,45.0,90
825,88320,47.0,91
826,88380,29.0,89
827,88400,29.0,89
828,88420,29.0,88
829,88430,27.0,89
830,88820,30.0,90
831,88830,31.0,90
832,89010,33.0,89
833,89050,44.0,89
834,89090,47.0,90
835,89440,25.0,87
836,89620,33.0,88
837,89850,29.0,90
838,89990,32.0,92
839,90010,38.0,92
840,90070,48.0,95
841,90280,40.0,93
842,90340,42.0,94
843,90360,47.0,95
844,90400,46.0,93
845,90420,42.0,91
846,90510,30.0,88
847,90590,28.0,88
848,90600,24.0,87
849,90650,27.0,86
850,90780,28.0,88
851,90910,38.0,89
852,90950,35.0,90
853,91140,37.0,92
854,91220,37.0,93
855,91260,36.0,92
856,91300,38.0,91
857,91310,38.0,92
858,91430,34.0,90
859,91480,33.0,90
860,91510,32.0,90
861,91600,26.0,89
862,91620,26.0,90
863,91670,30.0,88
864,91770,32.0,90
865,91840,37.0,90
866,91860,32.0,90
867,91870,32.0,90
868,91900,32.0,90
869,91970,37.0,89
870,92070,32.0,93
871,92080,37.0,92
872,92220,41.0,94
873,92260,33.0,90
874,92350,47.0,92
875,92420,41.0,93
876,92530,44.0,95
877,92610,36.0,95
878,92630,31.0,94
879,95690,35.0,90
880,95750,39.0,91
881,95820,39.0,92
882,96090,40.0,91
883,96600,42.0,95
884,96660,37.0,93
885,96690,36.0,91
886,96930,36.0,91
887,97030,50.0,91
888,97040,46.0,91
889,97120,34.0,92
890,97130,31.0,92
891,97350,36.0,94
892,97380,43.0,95
893,97390,37.0,93
894,97500,45.0,96
895,97780,44.0,94
896,97790,41.0,94
897,97870,43.0,95
898,97920,41.0,96
899,97990,48.0,97
900,98040,44.0,94
901,98170,39.0,93
902,98180,38.0,93
903,98280,38.0,94
904,98310,40.0,93
905,98350,42.0,92
906,98370,39.0,93
907,98390,39.0,93
908,98460,31.0,92
909,98490,36.0,92
910,98650,30.0,91
911,98680,38.0,91
912,98850,53.0,94
913,98960,45.0,96
914,98990,44.0,96
915,99120,44.0,96
916,99160,54.0,97
917,99260,33.0,91
918,99360,33.0,93
